file,x1,y1,x2,y2,yaw_rad,pitch_rad,yaw_deg,pitch_deg
image_00035_1.png,333,257,672,710,0.10695026069879532,-0.3335517644882202,6.127798080444336,-19.111106872558594
image_00036_1.png,332,267,686,770,-0.7596181035041809,-0.24095916748046875,-43.52290725708008,-13.80594253540039
image_00037_1.png,334,272,676,762,2.487029790878296,-0.11146947741508484,142.49630737304688,-6.386730194091797
image_00038_1.png,332,242,680,722,0.9092395305633545,-0.5147033929824829,52.095584869384766,-29.49032974243164
image_00039_1.png,324,246,677,725,-0.9294779896736145,-1.1418603658676147,-53.25516128540039,-65.42377471923828
image_00040_1.png,329,249,681,731,1.2929495573043823,-0.11542772501707077,74.08055114746094,-6.613521099090576
image_00041_1.png,335,259,673,736,1.1013431549072266,-0.2761176526546478,63.10231018066406,-15.820375442504883
image_00042_1.png,322,248,688,749,0.7806800007820129,-0.4746418297290802,44.72966766357422,-27.19497299194336
image_00043_1.png,339,262,672,717,1.295976996421814,-0.2172374725341797,74.2540054321289,-12.446789741516113
image_00044_1.png,326,264,691,744,0.45115458965301514,0.01804455742239952,25.849252700805664,1.033876895904541
image_00045_1.png,352,278,697,734,0.36524254083633423,-0.3856341242790222,20.926855087280273,-22.09520721435547
image_00046_1.png,344,264,692,711,0.38210004568099976,-0.15391774475574493,21.892719268798828,-8.818836212158203
image_00047_1.png,321,268,661,716,0.3151962459087372,-0.045899562537670135,18.05941390991211,-2.6298511028289795
image_00048_1.png,326,230,665,708,0.840901792049408,0.013707516714930534,48.18012237548828,0.7853828072547913
image_00049_1.png,375,251,657,654,1.135892629623413,-0.20397448539733887,65.08184814453125,-11.68687629699707
image_00050_1.png,370,240,685,684,0.1440194845199585,-0.1258031576871872,8.251708030700684,-7.207989692687988
image_00051_1.png,326,249,678,731,-0.04629676043987274,-0.14280803501605988,-2.652608871459961,-8.182297706604004
image_00052_1.png,321,230,689,719,0.013026122935116291,-0.10842882096767426,0.7463418245315552,-6.212513446807861
image_00053_1.png,365,251,666,646,0.6357016563415527,-0.27531614899635315,36.42301940917969,-15.774452209472656
image_00054_1.png,337,212,655,637,0.09233655035495758,-0.08241213858127594,5.290494441986084,-4.721867561340332
image_00055_1.png,344,220,647,622,0.5037778615951538,-0.38313376903533936,28.864343643188477,-21.951946258544922
image_00056_1.png,310,180,637,646,-0.8882321715354919,-0.38361555337905884,-50.89195251464844,-21.979551315307617
image_00057_1.png,337,226,645,629,-0.22941255569458008,-0.11568797379732132,-13.144370079040527,-6.628432273864746
image_00058_1.png,352,205,652,626,0.3922845721244812,0.1788139045238495,22.47624969482422,10.245281219482422
image_00059_1.png,343,220,651,620,-0.4395409822463989,-0.2444877177476883,-25.183841705322266,-14.008113861083984
image_00060_1.png,347,230,663,627,0.301914781332016,-0.015364541672170162,17.29844093322754,-0.8803233504295349
image_00061_1.png,352,218,666,670,-2.148944139480591,0.26287776231765747,-123.12541961669922,15.061785697937012
image_00062_1.png,343,225,651,637,-0.4442313015460968,0.042119093239307404,-25.452577590942383,2.4132461547851562
image_00063_1.png,343,233,646,630,0.3612319529056549,-0.07799667865037918,20.697065353393555,-4.4688801765441895
image_00064_1.png,349,223,661,630,0.776078462600708,-0.27115270495414734,44.46601867675781,-15.535904884338379
image_00065_1.png,347,200,664,646,1.5418798923492432,0.09418074786663055,88.34320831298828,5.3961591720581055
image_00066_1.png,356,237,652,627,0.35596656799316406,-0.15568414330482483,20.3953800201416,-8.9200439453125
image_00067_1.png,358,258,642,622,-0.4093831479549408,-0.32117965817451477,-23.45592498779297,-18.402236938476562
image_00068_1.png,345,210,660,647,-1.2144300937652588,-0.2542981207370758,-69.58171844482422,-14.570208549499512
image_00069_0.png,341,213,643,641,-0.7704301476478577,-0.5314673781394958,-44.14239501953125,-30.450836181640625
image_00070_1.png,356,225,649,623,0.825409471988678,-0.571613609790802,47.292476654052734,-32.75104522705078
image_00071_1.png,324,186,659,631,0.1049908697605133,-0.21255266666412354,6.015533447265625,-12.178370475769043
image_00072_1.png,334,214,652,624,0.5834334492683411,-0.21243727207183838,33.42827224731445,-12.171758651733398
image_00073_1.png,350,219,645,632,-0.2839161157608032,0.13295438885688782,-16.267194747924805,7.617724895477295
image_00074_1.png,343,217,645,635,-0.06190037727355957,0.11462728679180145,-3.5466301441192627,6.567659378051758
image_00075_1.png,343,217,653,628,-0.3197513818740845,0.08107221871614456,-18.320404052734375,4.6450958251953125
image_00076_1.png,347,213,653,638,1.839495062828064,-0.08937957137823105,105.39529418945312,-5.121071815490723
image_00077_1.png,341,204,653,638,-1.165338158607483,-0.5474634766578674,-66.76895141601562,-31.367345809936523
image_00078_1.png,353,220,643,640,-2.1327316761016846,-0.6166011691093445,-122.19651794433594,-35.328643798828125
image_00079_1.png,340,200,653,620,-0.24530191719532013,-0.22833400964736938,-14.054763793945312,-13.082573890686035
image_00080_1.png,364,243,663,623,1.432554841041565,-0.3409952223300934,82.07933807373047,-19.537586212158203
image_00081_1.png,350,238,643,608,-0.2734967768192291,0.0829598531126976,-15.670209884643555,4.753249168395996
image_00082_1.png,351,234,640,628,-2.182344913482666,-0.7466443777084351,-125.03914642333984,-42.77956771850586
image_00083_1.png,364,260,644,628,1.8277374505996704,-0.5924561023712158,104.72163391113281,-33.94523239135742
image_00084_1.png,358,245,652,628,-0.47404006123542786,-0.022142745554447174,-27.160493850708008,-1.2686858177185059
image_00085_1.png,341,231,645,639,-1.1800569295883179,-0.9562052488327026,-67.61227416992188,-54.786521911621094
image_00086_1.png,353,228,653,632,0.25561442971229553,0.14348575472831726,14.64562702178955,8.2211275100708
image_00087_1.png,346,253,658,634,0.14828136563301086,-0.28786641359329224,8.495896339416504,-16.4935302734375
image_00088_1.png,342,242,655,655,0.5167617201805115,-0.4140576124191284,29.60826301574707,-23.723752975463867
image_00089_1.png,343,253,644,630,-0.3052564263343811,-0.014852216467261314,-17.489904403686523,-0.8509692549705505
image_00090_1.png,343,208,680,630,0.3037375807762146,0.38172176480293274,17.40287971496582,21.871044158935547
image_00091_1.png,343,226,652,633,-0.297198086977005,0.13007257878780365,-17.028194427490234,7.452609539031982
image_00092_1.png,353,249,648,632,1.3084355592727661,-0.5283200144767761,74.96783447265625,-30.270505905151367
image_00093_1.png,339,228,651,619,1.1877362728118896,-0.21902096271514893,68.0522689819336,-12.548975944519043
image_00094_1.png,354,225,666,620,-1.3740028142929077,0.08710572868585587,-78.72455596923828,4.990790367126465
image_00095_1.png,354,228,642,619,0.14231790602207184,-0.6473211646080017,8.154214859008789,-37.088768005371094
image_00096_1.png,354,227,661,635,0.471200555562973,0.2092277705669403,26.997800827026367,11.98786735534668
image_00097_1.png,349,231,652,640,0.45688730478286743,-0.2699429988861084,26.17771339416504,-15.466593742370605
image_00098_1.png,350,232,662,634,0.6708551049232483,0.2904925048351288,38.437164306640625,16.643993377685547
image_00099_1.png,345,215,651,627,-0.28478726744651794,-0.13920754194259644,-16.317108154296875,-7.976004123687744
image_00100_1.png,355,222,658,631,0.44714394211769104,-0.01611281931400299,25.61945915222168,-0.9231964945793152
image_00101_1.png,360,244,657,630,0.9326210021972656,-0.16150473058223724,53.435245513916016,-9.253539085388184
image_00102_1.png,357,244,646,615,0.17064332962036133,0.36785030364990234,9.777142524719238,21.076269149780273
image_00103_1.png,346,210,662,623,-0.26134955883026123,0.25401774048805237,-14.974225997924805,14.554143905639648
image_00104_1.png,350,201,663,630,0.4112739861011505,0.05159112438559532,23.56426239013672,2.955953598022461
image_00105_1.png,345,223,662,631,0.10394125431776047,0.1894913911819458,5.955394744873047,10.857056617736816
image_00106_0.png,348,233,646,636,0.5035138130187988,-0.40382128953933716,28.849214553833008,-23.13725471496582
image_00107_1.png,341,231,654,633,0.6232449412345886,-0.0957556962966919,35.70930099487305,-5.486396789550781
image_00108_1.png,338,201,653,641,0.15485115349292755,-0.23535782098770142,8.87231731414795,-13.48500919342041
image_00109_1.png,338,221,642,631,0.23848654329776764,-0.20328330993652344,13.664271354675293,-11.6472749710083
image_00110_1.png,360,221,645,626,1.51992928981781,-0.16609497368335724,87.08552551269531,-9.51654052734375
image_00111_0.png,363,233,645,631,-0.2093072086572647,0.023529622703790665,-11.992419242858887,1.348147988319397
image_00112_1.png,340,211,658,646,0.7933504581451416,-0.5955560207366943,45.455631256103516,-34.12284469604492
image_00113_1.png,352,229,655,636,0.4226544499397278,-0.25084051489830017,24.2163143157959,-14.372101783752441
image_00114_1.png,358,239,653,624,0.19702878594398499,0.24309667944908142,11.288917541503906,13.928413391113281
image_00115_0.png,337,224,672,650,-0.24555622041225433,-0.8052441477775574,-14.069334030151367,-46.137088775634766
image_00116_1.png,342,215,651,615,-0.16324585676193237,-0.03986724838614464,-9.35329818725586,-2.2842249870300293
image_00117_1.png,341,200,654,623,0.757921040058136,-0.08741898834705353,43.42567443847656,-5.008738994598389
image_00118_1.png,335,218,646,646,0.03699520602822304,0.13526813685894012,2.119668960571289,7.750292778015137
image_00119_1.png,348,238,646,626,-1.5148112773895264,-0.41947007179260254,-86.79228973388672,-24.033863067626953
image_00120_1.png,354,213,654,627,0.40694546699523926,-0.11655568331480026,23.316255569458008,-6.67814826965332
image_00121_1.png,341,222,637,637,-1.595119833946228,-0.4593406021595001,-91.39363098144531,-26.31827735900879
image_00122_1.png,354,230,633,625,0.9579519033432007,-0.07985833287239075,54.8865966796875,-4.575545310974121
image_00123_1.png,386,226,729,694,-0.770634114742279,-0.5725398659706116,-44.15407943725586,-32.804115295410156
image_00124_1.png,374,209,729,680,0.5711472630500793,-0.065456822514534,32.724327087402344,-3.750399351119995
image_00125_1.png,362,204,728,681,-0.37284451723098755,0.06923364102840424,-21.362415313720703,3.9667952060699463
image_00126_1.png,390,200,744,710,-0.7430761456489563,-0.692553699016571,-42.57512283325195,-39.68040084838867
image_00127_1.png,379,199,744,711,0.37756219506263733,-0.1321154534816742,21.632719039916992,-7.569657325744629
image_00128_1.png,383,199,741,712,-0.35030731558799744,0.003173837438225746,-20.071128845214844,0.181847482919693
image_00129_1.png,391,217,731,673,-1.0526847839355469,-0.22654813528060913,-60.31439208984375,-12.98025131225586
image_00130_1.png,397,206,731,686,-0.249348446726799,-0.5019327998161316,-14.286612510681152,-28.758628845214844
image_00131_1.png,400,213,734,667,0.7675318121910095,-0.36617833375930786,43.9763298034668,-20.980472564697266
image_00132_1.png,389,222,727,663,-1.0894105434417725,-0.12552376091480255,-62.41862106323242,-7.191981315612793
image_00133_1.png,391,202,737,668,-0.26455503702163696,-0.2716192901134491,-15.157886505126953,-15.562638282775879
image_00134_1.png,406,241,726,667,0.011740026995539665,-0.7166728377342224,0.6726539731025696,-41.06232833862305
image_00135_1.png,394,221,727,689,-0.5709125399589539,-0.24785692989826202,-32.71087646484375,-14.201155662536621
image_00136_1.png,385,215,723,684,-0.06980053335428238,0.0015075425617396832,-3.9992756843566895,0.08637582510709763
image_00137_1.png,399,218,734,690,-0.017697809264063835,-0.2968916893005371,-1.014009714126587,-17.010639190673828
image_00138_0.png,387,194,750,668,1.5685279369354248,-0.10472186654806137,89.87002563476562,-6.000120639801025
image_00139_1.png,384,203,741,674,0.5933063626289368,0.008276657201349735,33.99394989013672,0.4742175042629242
image_00140_0.png,388,216,742,674,0.42474523186683655,-0.41646334528923035,24.33610725402832,-23.861591339111328
image_00141_1.png,386,195,736,672,0.5584042072296143,-0.2714889645576477,31.99420166015625,-15.555171012878418
image_00142_0.png,369,173,742,706,-0.2576168477535248,0.14036867022514343,-14.760356903076172,8.042531967163086
image_00143_1.png,383,198,733,666,-0.5133113861083984,-0.008432740345597267,-29.410573959350586,-0.4831604063510895
image_00144_1.png,386,191,742,689,-0.318409264087677,-0.12375388294458389,-18.243505477905273,-7.090574741363525
image_00145_1.png,380,189,739,690,-0.6201009154319763,-0.20855285227298737,-35.5291633605957,-11.949197769165039
image_00146_0.png,373,170,749,689,1.1943577527999878,-0.013730320148169994,68.43165588378906,-0.7866893410682678
image_00147_1.png,398,191,737,675,0.8792015314102173,0.02742338366806507,50.374534606933594,1.5712440013885498
image_00148_0.png,378,210,730,674,1.065086841583252,-0.0716518834233284,61.02497863769531,-4.105350494384766
image_00149_1.png,374,187,725,670,-1.4054347276687622,0.03444969654083252,-80.52547454833984,1.9738221168518066
image_00150_1.png,395,213,729,666,-0.5743653178215027,-0.9093944430351257,-32.90870666503906,-52.104461669921875
image_00151_1.png,398,208,738,690,-0.13846470415592194,-1.2264516353607178,-7.93344259262085,-70.27050018310547
image_00152_1.png,402,209,749,679,1.0747987031936646,-0.2935579717159271,61.581424713134766,-16.819631576538086
image_00153_1.png,390,200,745,696,-0.38222476840019226,-0.3495561480522156,-21.899864196777344,-20.028091430664062
image_00154_1.png,397,190,762,705,0.12365099787712097,0.07440720498561859,7.084680080413818,4.263218402862549
image_00155_1.png,395,187,745,682,-0.2652248740196228,-0.028769150376319885,-15.19626522064209,-1.6483508348464966
image_00156_1.png,383,184,734,669,0.545806884765625,0.01913747563958168,31.272428512573242,1.09649658203125
image_00157_1.png,393,179,744,712,0.07327209413051605,-0.04794823378324509,4.198181629180908,-2.7472312450408936
image_00158_1.png,378,200,733,688,-0.658951997756958,-0.21722765266895294,-37.755165100097656,-12.446227073669434
image_00159_1.png,393,196,740,690,0.1499669998884201,-0.038347892463207245,8.592475891113281,-2.197172164916992
image_00160_1.png,401,194,756,702,0.33407774567604065,0.09114138782024384,19.14124298095703,5.22201681137085
image_00161_1.png,394,194,731,683,0.6640710234642029,0.12303279340267181,38.048465728759766,7.049259185791016
image_00162_1.png,398,206,736,673,0.511668860912323,-0.09075841307640076,29.316465377807617,-5.200073719024658
image_00163_1.png,384,212,727,689,-1.6713485717773438,-0.4155839681625366,-95.76121520996094,-23.811206817626953
image_00164_1.png,387,199,726,667,1.0607880353927612,0.022024989128112793,60.7786750793457,1.2619388103485107
image_00165_1.png,394,202,730,675,0.3240140974521637,0.03900372236967087,18.564640045166016,2.234748601913452
image_00166_1.png,401,193,734,665,-0.27146652340888977,-0.5608114004135132,-15.553885459899902,-32.13212585449219
image_00167_1.png,371,215,721,688,0.6738154888153076,-0.5581214427947998,38.606781005859375,-31.97800064086914
image_00168_1.png,388,198,736,680,0.5090428590774536,0.0323883481323719,29.166006088256836,1.8557155132293701
image_00169_1.png,383,190,720,685,-0.6997628211975098,-0.1547648310661316,-40.09345245361328,-8.867371559143066
image_00170_1.png,392,212,731,681,-0.8353487253189087,-0.41028454899787903,-47.86195373535156,-23.507572174072266
image_00171_1.png,398,163,743,689,0.40460002422332764,0.09463082998991013,23.181873321533203,5.421947002410889
image_00172_1.png,400,169,748,684,1.6574593782424927,-0.027938134968280792,94.96542358398438,-1.6007370948791504
image_00173_1.png,397,204,734,680,0.7200978994369507,0.10813732445240021,41.258567810058594,6.195811748504639
image_00174_1.png,383,219,721,677,-0.16954319179058075,-0.03567775338888168,-9.71410846710205,-2.044184684753418
image_00175_1.png,397,202,730,683,0.8953195810317993,0.14491233229637146,51.298030853271484,8.302865028381348
image_00176_1.png,400,205,727,677,1.5991989374160767,0.16320852935314178,91.6273422241211,9.35115909576416
image_00177_1.png,399,226,722,690,-0.18438979983329773,-0.37446433305740356,-10.564756393432617,-21.455224990844727
image_00178_1.png,389,220,733,696,1.6859232187271118,-0.3781251013278961,96.59628295898438,-21.66497039794922
image_00179_1.png,385,204,741,713,0.23314280807971954,-0.10581041127443314,13.358098030090332,-6.0624895095825195
image_00180_1.png,392,192,762,711,1.2866755723953247,-0.11072855442762375,73.72107696533203,-6.344278335571289
image_00181_0.png,396,219,730,667,-0.5187603831291199,-0.3688334822654724,-29.7227783203125,-21.132600784301758
image_00182_1.png,379,220,734,690,-0.87742680311203,-0.4753193259239197,-50.272850036621094,-27.233789443969727
image_00183_1.png,386,212,734,685,0.3970251679420471,-0.46603870391845703,22.747865676879883,-26.702049255371094
image_00184_1.png,381,203,744,695,-1.8384850025177002,-0.8406775593757629,-105.3374252319336,-48.167274475097656
image_00185_1.png,391,218,729,673,0.319693922996521,-0.2385885864496231,18.31711196899414,-13.67011833190918
image_00186_1.png,393,234,724,673,0.05001261830329895,-0.1121283546090126,2.865511894226074,-6.42448091506958
image_00187_1.png,386,217,738,675,-0.06490400433540344,-0.2598663568496704,-3.7187252044677734,-14.88924503326416
image_00188_1.png,389,221,724,671,0.42551189661026,-0.17022356390953064,24.380035400390625,-9.753090858459473
image_00189_1.png,389,204,743,698,0.7344707250595093,-0.07007032632827759,42.082069396972656,-4.014733791351318
image_00190_0.png,380,208,741,688,-0.10095060616731644,-0.15195798873901367,-5.784043312072754,-8.706550598144531
image_00191_1.png,399,208,728,665,0.2796805799007416,-0.6368655562400818,16.02451515197754,-36.489707946777344
image_00192_0.png,378,184,743,686,-1.3605936765670776,-0.2191922813653946,-77.95626831054688,-12.558792114257812
image_00193_1.png,401,178,729,702,2.006432294845581,-0.1656554937362671,114.96009826660156,-9.49135971069336
image_00194_1.png,384,216,713,676,-1.014464259147644,-0.4635511040687561,-58.124515533447266,-26.559520721435547
image_00195_1.png,396,221,715,634,-0.9536865949630737,-0.5604723691940308,-54.642215728759766,-32.112701416015625
image_00196_1.png,381,181,742,669,-0.3522748649120331,-0.6611489057540894,-20.183862686157227,-37.881038665771484
image_00197_1.png,371,193,726,728,0.5992181897163391,0.058699723333120346,34.332672119140625,3.363246202468872
image_00198_1.png,381,200,749,703,-0.2719965875148773,-0.2599676549434662,-15.58425521850586,-14.895049095153809
image_00199_1.png,364,208,726,692,-1.8853816986083984,-0.7969695925712585,-108.02440643310547,-45.66299057006836
image_00200_1.png,369,206,738,708,-0.9178610444068909,-0.09681940078735352,-52.589561462402344,-5.547342777252197
image_00201_1.png,398,183,742,673,0.1712682545185089,-0.09010568261146545,9.812947273254395,-5.162674903869629
image_00202_1.png,374,182,723,675,0.4394707679748535,-0.588861882686615,25.179819107055664,-33.73929977416992
image_00203_1.png,383,213,732,680,0.13722510635852814,-0.3064313232898712,7.862419128417969,-17.557220458984375
image_00204_1.png,404,201,737,668,0.38528525829315186,-0.2989165782928467,22.075218200683594,-17.126657485961914
image_00205_1.png,397,211,725,680,-0.6778566837310791,-0.5688967704772949,-38.83832550048828,-32.59538269042969
image_00206_1.png,399,208,740,668,0.326149046421051,-0.3495204448699951,18.686962127685547,-20.026044845581055
image_00207_1.png,395,211,726,679,-0.7653703689575195,0.08097460865974426,-43.85248947143555,4.639503002166748
image_00208_1.png,385,238,723,682,-0.2871408760547638,0.07709882408380508,-16.45195960998535,4.4174370765686035
image_00209_0.png,384,221,733,677,0.21347956359386444,-0.03899700194597244,12.231477737426758,-2.234363555908203
image_00210_1.png,385,216,739,661,0.4914519786834717,-0.06982623785734177,28.158123016357422,-4.000748634338379
image_00211_0.png,396,205,730,671,1.264286994934082,0.18974928557872772,72.43830871582031,10.871832847595215
image_00212_1.png,379,163,716,663,-1.5550599098205566,-0.4592398703098297,-89.0983657836914,-26.3125057220459
image_00213_1.png,378,195,742,686,1.0414375066757202,-0.04795576259493828,59.66997146606445,-2.7476625442504883
image_00214_1.png,389,182,737,670,0.15254299342632294,0.07352185994386673,8.740069389343262,4.212491989135742
image_00215_1.png,375,193,711,684,-0.7226837277412415,0.5019604563713074,-41.4067268371582,28.76021385192871
image_00216_1.png,393,203,731,667,0.3344714641571045,-0.507891058921814,19.163803100585938,-29.100011825561523
image_00217_1.png,394,185,743,667,0.3769361972808838,-0.5286921262741089,21.596851348876953,-30.291826248168945
image_00218_1.png,384,188,725,680,-0.9734366536140442,-1.2938954830169678,-55.773807525634766,-74.1347427368164
image_00219_1.png,385,193,718,679,-0.8323114514350891,-0.13666664063930511,-47.687931060791016,-7.830421447753906
image_00220_1.png,390,212,728,682,-0.3940984010696411,-0.974947452545166,-22.58017349243164,-55.86037063598633
image_00221_1.png,396,185,727,674,0.5528421401977539,-0.3547765910625458,31.675519943237305,-20.327199935913086
image_00222_1.png,392,203,724,673,-1.0108827352523804,-1.1039296388626099,-57.9193115234375,-63.25050735473633
image_00223_1.png,386,192,737,682,-0.379704087972641,0.06567679345607758,-21.75543975830078,3.763002872467041
image_00224_1.png,365,206,718,680,-0.536562442779541,-0.4438548684120178,-30.742761611938477,-25.43100929260254
image_00225_1.png,391,243,717,660,0.9782492518424988,-0.06685657799243927,56.0495491027832,-3.830599546432495
image_00226_0.png,384,217,729,659,0.27705129981040955,-0.11821474879980087,15.873868942260742,-6.773205757141113
image_00227_1.png,378,139,725,670,0.6343892216682434,-0.24699386954307556,36.34782409667969,-14.151705741882324
image_00228_1.png,413,209,739,673,2.2027790546417236,-0.272649884223938,126.2099380493164,-15.621686935424805
image_00229_1.png,393,196,731,685,0.08268934488296509,-0.028551418334245682,4.737750053405762,-1.6358757019042969
image_00230_1.png,394,184,745,666,-0.2532220482826233,0.11104510724544525,-14.508553504943848,6.362415790557861
image_00231_1.png,387,229,718,682,-0.2050272673368454,0.0399169921875,-11.747196197509766,2.2870750427246094
image_00232_1.png,372,173,730,685,-0.3366275131702423,0.030108917504549026,-19.287334442138672,1.7251137495040894
image_00233_1.png,392,208,730,667,-1.0278165340423584,-0.45285359025001526,-58.88954544067383,-25.946598052978516
image_00234_1.png,400,190,718,678,-1.3316175937652588,-0.48377057909965515,-76.29606628417969,-27.7180118560791
image_00235_1.png,392,190,741,669,-0.24847885966300964,0.05200592428445816,-14.236788749694824,2.979719877243042
image_00236_1.png,390,205,737,669,0.1630776822566986,0.02356991544365883,9.34366226196289,1.3504565954208374
image_00237_1.png,379,184,715,653,-0.07872370630502701,-0.5425881743431091,-4.510535717010498,-31.088010787963867
image_00238_1.png,393,196,742,663,-0.29267945885658264,0.184218168258667,-16.769296646118164,10.554923057556152
image_00239_1.png,398,232,742,688,1.5683330297470093,-0.17179560661315918,89.85885620117188,-9.843162536621094
image_00240_1.png,379,209,710,684,-0.7772291302680969,-0.5550878047943115,-44.53194808959961,-31.80418586730957
image_00241_1.png,395,211,728,676,1.4216777086257935,-0.26097530126571655,81.45613098144531,-14.95278263092041
image_00242_1.png,393,204,724,692,0.05207928270101547,-0.18961553275585175,2.9839229583740234,-10.864169120788574
image_00243_1.png,381,264,700,687,-0.25478747487068176,-0.5899678468704224,-14.598246574401855,-33.80266571044922
image_00244_1.png,385,191,738,706,-0.946370005607605,-0.4634496867656708,-54.22300338745117,-26.553709030151367
image_00245_1.png,380,191,717,679,-0.2894956171512604,-0.25135672092437744,-16.586875915527344,-14.401678085327148
image_00246_1.png,377,190,733,681,0.321062296628952,0.02060561068356037,18.3955135345459,1.1806144714355469
image_00247_1.png,369,191,721,689,-1.8319833278656006,-0.2692669630050659,-104.96490478515625,-15.42785930633545
image_00248_1.png,404,213,719,648,1.4678151607513428,-0.2036290317773819,84.099609375,-11.667083740234375
image_00249_0.png,394,254,701,669,-0.5487396717071533,-0.690155029296875,-31.440465927124023,-39.54296875
image_00250_1.png,391,211,724,674,-0.4232300817966461,-0.4624526798725128,-24.249296188354492,-26.496585845947266
image_00251_0.png,376,205,722,688,-0.3147488236427307,-0.9420968890190125,-18.03377914428711,-53.978172302246094
image_00252_1.png,386,204,725,678,0.3843969702720642,-0.03619307279586792,22.024322509765625,-2.0737102031707764
image_00253_1.png,389,215,713,669,-0.1272304207086563,-0.18333888053894043,-7.28976583480835,-10.50454330444336
image_00254_1.png,401,224,727,687,-0.4967259168624878,-0.881081759929657,-28.460296630859375,-50.482261657714844
image_00255_1.png,400,200,740,678,0.13641679286956787,-0.342088520526886,7.816105842590332,-19.60022735595703
image_00256_1.png,387,205,742,669,0.756370484828949,-0.12963414192199707,43.33683395385742,-7.427488803863525
image_00257_1.png,370,157,723,687,-0.1339961737394333,-0.05885219946503639,-7.677414894104004,-3.3719825744628906
image_00258_1.png,368,178,737,693,-0.02757231332361698,-0.4879791736602783,-1.5797771215438843,-27.95914649963379
image_00259_1.png,379,190,730,673,0.324217289686203,-0.17377969622612,18.57628059387207,-9.956842422485352
image_00260_1.png,380,202,735,684,-0.19965672492980957,-0.2209126502275467,-11.43948745727539,-12.65736198425293
