file,x1,y1,x2,y2,yaw_rad,pitch_rad,yaw_deg,pitch_deg
image_00049_1.png,343,248,618,635,0.39405468106269836,-0.32633066177368164,22.577669143676758,-18.697368621826172
image_00050_0.png,320,241,615,625,1.5671454668045044,-0.13187798857688904,89.79081726074219,-7.556051731109619
image_00051_1.png,319,234,622,631,1.0421797037124634,-0.20488327741622925,59.712493896484375,-11.738946914672852
image_00052_1.png,329,210,635,642,-0.19970086216926575,-0.328832745552063,-11.442015647888184,-18.840726852416992
image_00053_1.png,318,230,631,655,-0.3711656332015991,0.07311689108610153,-21.266223907470703,4.189289093017578
image_00054_1.png,316,225,638,642,0.04223489761352539,-0.5837169885635376,2.4198813438415527,-33.44451904296875
image_00055_1.png,281,99,747,692,0.777497410774231,-0.21069695055484772,44.54731750488281,-12.07204532623291
image_00056_1.png,302,137,714,687,-1.5136756896972656,-0.7422481775283813,-86.72722625732422,-42.527687072753906
image_00057_1.png,283,119,739,707,0.4406515955924988,-0.12076371163129807,25.247474670410156,-6.91925048828125
image_00058_1.png,276,59,758,682,1.2445489168167114,-0.30359554290771484,71.3073959350586,-17.394742965698242
image_00059_1.png,285,111,730,677,2.1032702922821045,-0.0026292623952031136,120.50850677490234,-0.15064562857151031
image_00060_0.png,285,105,755,687,0.2644830346107483,-0.47865310311317444,15.15376091003418,-27.424800872802734
image_00061_0.png,258,80,750,720,0.18457084894180298,0.11018773913383484,10.575130462646484,6.313292026519775
image_00062_0.png,298,110,778,723,0.7195212841033936,-0.32918503880500793,41.225528717041016,-18.860912322998047
image_00063_1.png,304,179,736,708,0.40530210733413696,-0.37948811054229736,23.22209930419922,-21.743066787719727
image_00064_1.png,311,127,714,688,2.611135959625244,-0.16292911767959595,149.6070556640625,-9.335150718688965
image_00065_1.png,285,126,723,695,0.5687236785888672,-0.3240280747413635,32.58546447753906,-18.565439224243164
image_00066_0.png,287,152,695,678,-1.2950831651687622,-0.7164482474327087,-74.20279693603516,-41.04945755004883
image_00067_1.png,272,107,731,684,-0.13064828515052795,0.14568492770195007,-7.485594749450684,8.34713077545166
image_00068_1.png,278,80,727,710,0.33856201171875,-0.0669236034154892,19.39817237854004,-3.834439754486084
image_00069_1.png,286,114,726,682,1.957918643951416,-0.2359248250722885,112.18046569824219,-13.517496109008789
image_00070_1.png,276,116,730,703,2.4708993434906006,-0.012478470802307129,141.5720977783203,-0.7149636745452881
image_00071_1.png,294,116,728,679,-0.2026883363723755,0.32699868083000183,-11.61318588256836,18.73564338684082
image_00072_1.png,274,109,713,694,0.7418478727340698,-0.28144577145576477,42.5047492980957,-16.125654220581055
image_00073_1.png,277,94,726,693,0.7883147597312927,0.2582629323005676,45.16710662841797,14.797375679016113
image_00074_0.png,297,106,742,680,-0.5660123229026794,-0.006306936964392662,-32.43011474609375,-0.3613608479499817
image_00075_1.png,274,139,719,725,0.931333065032959,-0.24607382714748383,53.3614501953125,-14.098991394042969
image_00076_1.png,275,98,724,684,-0.016399994492530823,0.037651658058166504,-0.9396504163742065,2.157280921936035
image_00077_1.png,343,190,637,584,-0.16635280847549438,0.3049902319908142,-9.531312942504883,17.474651336669922
image_00078_1.png,329,184,622,577,0.597952663898468,0.26211896538734436,34.260162353515625,15.018309593200684
image_00079_1.png,341,193,617,567,-0.3832148313522339,0.6018589735031128,-21.95659065246582,34.483978271484375
image_00080_1.png,343,205,637,583,-0.98552006483078,-0.7299807071685791,-56.46613693237305,-41.82481002807617
image_00081_1.png,349,198,618,575,0.14686474204063416,-0.21774347126483917,8.414729118347168,-12.475781440734863
image_00082_1.png,338,211,630,564,0.268797367811203,-0.21985308825969696,15.400954246520996,-12.59665298461914
image_00083_1.png,341,195,613,554,0.06199975684285164,-0.43384450674057007,3.5523242950439453,-24.857458114624023
image_00084_1.png,339,223,617,555,0.7388824820518494,-0.07931917905807495,42.33484649658203,-4.54465389251709
image_00085_1.png,363,206,620,552,0.7048007845878601,-0.22002257406711578,40.38210678100586,-12.606364250183105
image_00086_1.png,325,180,615,578,0.7296483516693115,-0.5901625752449036,41.80576705932617,-33.81382369995117
image_00087_0.png,344,191,617,563,-0.2346646636724472,-0.40679189562797546,-13.445294380187988,-23.307456970214844
image_00088_1.png,346,202,618,565,0.4167148172855377,0.0019671907648444176,23.875999450683594,0.11271172016859055
image_00089_1.png,335,199,619,556,0.42519113421440125,-0.2601090967655182,24.361656188964844,-14.903152465820312
image_00090_1.png,320,151,615,554,-0.9316672682762146,-1.0066685676574707,-53.38059997558594,-57.6778564453125
image_00091_1.png,341,186,619,560,0.6168785095214844,-0.106970876455307,35.34453201293945,-6.128979206085205
image_00092_1.png,337,182,616,570,-0.34566962718963623,-0.053675126284360886,-19.805410385131836,-3.0753579139709473
image_00093_1.png,343,197,641,584,0.33297720551490784,-0.020725026726722717,19.078187942504883,-1.187456488609314
image_00094_1.png,343,211,603,558,-0.5475086569786072,-0.05380197986960411,-31.36993408203125,-3.0826261043548584
image_00095_1.png,349,197,616,563,-0.049251772463321686,-0.2296246886253357,-2.821918487548828,-13.156524658203125
image_00096_1.png,345,227,620,577,0.7800086736679077,-0.15328431129455566,44.69120407104492,-8.782543182373047
image_00097_1.png,333,172,627,570,-0.0824790820479393,-0.6278265714645386,-4.725703239440918,-35.97180938720703
image_00098_1.png,345,190,618,565,0.66154545545578,-0.34983938932418823,37.90375900268555,-20.04431915283203
image_00099_1.png,330,168,633,577,-0.0487288199365139,-0.003980910871177912,-2.7919554710388184,-0.22808937728405
image_00100_1.png,336,222,669,678,0.8611019849777222,-0.8296228051185608,49.33750534057617,-47.53388214111328
image_00101_1.png,344,247,654,661,-0.4308885633945465,-0.11901593953371048,-24.688095092773438,-6.819110870361328
image_00102_0.png,336,245,645,650,0.1577078104019165,-0.22617022693157196,9.035991668701172,-12.958599090576172
image_00103_1.png,337,236,661,679,1.0163724422454834,-0.2396562546491623,58.233848571777344,-13.731290817260742
image_00104_1.png,344,233,648,661,-0.0936664491891861,0.28287675976753235,-5.366692066192627,16.207643508911133
image_00105_1.png,336,245,670,675,0.429159551858902,0.038562554866075516,24.58902931213379,2.2094714641571045
image_00106_1.png,341,265,647,641,0.9143513441085815,0.07950794696807861,52.38846969604492,4.555469512939453
image_00107_1.png,344,248,658,669,-0.47850608825683594,-0.32997071743011475,-27.416378021240234,-18.905927658081055
image_00108_1.png,349,244,661,658,0.13701565563678741,-0.0386655330657959,7.850418567657471,-2.21537184715271
image_00109_1.png,330,241,661,711,1.6614151000976562,-0.11469180881977081,95.19207000732422,-6.571356296539307
image_00110_1.png,351,255,665,665,0.3119949400424957,-0.3858799934387207,17.875991821289062,-22.10929298400879
image_00111_0.png,338,262,637,663,-0.18997982144355774,-0.2475477010011673,-10.885041236877441,-14.18343734741211
image_00112_1.png,321,217,653,654,-0.1876056045293808,-0.033467721194028854,-10.749009132385254,-1.917559027671814
image_00113_1.png,341,249,649,664,-0.3430682122707367,0.10201840102672577,-19.65635871887207,5.845223426818848
image_00114_1.png,344,226,657,672,-1.5176455974578857,-0.61751788854599,-86.95468139648438,-35.381168365478516
image_00115_1.png,326,232,673,680,-0.17865119874477386,0.10139597952365875,-10.23595905303955,5.809561252593994
image_00116_1.png,342,232,660,666,1.8107737302780151,-0.0044135539792478085,103.74968719482422,-0.25287801027297974
image_00117_1.png,341,269,651,650,-0.9738792181015015,-0.009197527542710304,-55.79916763305664,-0.5269795060157776
image_00118_1.png,334,258,644,659,-0.34143009781837463,-0.31508851051330566,-19.562501907348633,-18.053241729736328
image_00119_1.png,329,238,650,657,-0.7919785380363464,-0.2205234318971634,-45.37702560424805,-12.635061264038086
image_00120_1.png,360,230,675,640,0.580492377281189,-0.1954651027917862,33.259761810302734,-11.199324607849121
image_00121_1.png,371,233,673,625,0.004841365851461887,-0.11520535498857498,0.2773898243904114,-6.600780487060547
image_00122_1.png,369,217,670,627,0.9901220798492432,-0.20371051132678986,56.72981262207031,-11.671751976013184
image_00123_1.png,382,220,674,616,0.33119985461235046,-0.1197473406791687,18.97635269165039,-6.861016750335693
image_00124_1.png,376,248,667,619,0.5171601176261902,-0.32103973627090454,29.63109016418457,-18.39422035217285
image_00125_1.png,378,231,667,623,0.1697879433631897,0.06064809858798981,9.728132247924805,3.4748799800872803
image_00126_1.png,372,244,675,609,0.7016311883926392,-0.005507870111614466,40.200504302978516,-0.3155776858329773
image_00127_1.png,389,234,663,611,0.9032238125801086,-0.10901708900928497,51.75090789794922,-6.246218681335449
image_00128_1.png,365,239,656,622,-0.04476714879274368,-0.12088467180728912,-2.5649685859680176,-6.926181316375732
image_00129_1.png,377,246,659,620,1.3051763772964478,-0.12712335586547852,74.78109741210938,-7.283631324768066
image_00130_1.png,372,217,660,622,-0.02860255353152752,-0.8514388203620911,-1.6388055086135864,-48.78384780883789
image_00131_1.png,386,241,657,625,0.5617565512657166,-0.03899107128381729,32.186279296875,-2.2340238094329834
image_00132_1.png,372,238,658,620,0.24477984011173248,-0.8118511438369751,14.024850845336914,-46.51564025878906
image_00133_0.png,379,236,677,631,0.6764466166496277,-0.3139974772930145,38.75753402709961,-17.9907283782959
image_00134_1.png,350,189,672,643,-0.5049751996994019,-0.5104585289955139,-28.932945251464844,-29.24711799621582
image_00135_1.png,383,238,670,612,0.8012739419937134,-0.11249005049467087,45.909610748291016,-6.445204734802246
image_00136_1.png,380,264,668,634,-2.1621949672698975,-0.45790934562683105,-123.88463592529297,-26.236270904541016
image_00137_1.png,367,238,661,600,1.1875157356262207,-0.04227280244231224,68.03963470458984,-2.422053098678589
image_00138_1.png,378,212,660,619,1.5992573499679565,0.033345844596624374,91.63069152832031,1.9105761051177979
image_00139_1.png,366,213,676,643,-0.4302631914615631,-0.7899476289749146,-24.652263641357422,-45.26066207885742
image_00140_1.png,377,236,662,630,-0.13103538751602173,-0.1298927664756775,-7.507774353027344,-7.442306995391846
image_00141_1.png,371,244,673,629,2.4303276538848877,-0.1529415249824524,139.2475128173828,-8.762903213500977
image_00142_1.png,374,238,663,613,-0.2169259637594223,-0.33785688877105713,-12.42894172668457,-19.357772827148438
image_00143_1.png,367,233,647,597,0.061599310487508774,-0.0136024234816432,3.5293803215026855,-0.7793614268302917
image_00144_1.png,377,245,690,656,0.5841829776763916,-0.05588999763131142,33.47121810913086,-3.202260732650757
image_00145_1.png,384,226,693,671,0.27253472805023193,-0.13869325816631317,15.61508846282959,-7.946537971496582
image_00146_1.png,365,203,688,661,0.4083035886287689,-0.04405229911208153,23.394071578979492,-2.52401065826416
image_00147_1.png,352,206,704,678,0.5610549449920654,0.19154764711856842,32.146080017089844,10.974870681762695
image_00148_1.png,345,196,699,703,0.3061710596084595,-0.7258588671684265,17.542308807373047,-41.588645935058594
image_00149_1.png,374,226,691,653,1.2374098300933838,-0.21413414180278778,70.89835357666016,-12.26898193359375
image_00150_1.png,377,236,673,643,0.43454182147979736,-0.7212382555007935,24.897411346435547,-41.32390594482422
image_00151_0.png,319,181,677,679,1.0622003078460693,-0.6684210300445557,60.85959243774414,-38.29770278930664
image_00152_1.png,357,247,684,661,0.14664900302886963,-0.578545093536377,8.402368545532227,-33.148189544677734
image_00153_1.png,371,218,695,663,0.42724084854125977,-0.3660786747932434,24.479095458984375,-20.974761962890625
image_00154_1.png,337,209,669,644,1.5689404010772705,-0.49663105607032776,89.89366149902344,-28.454862594604492
image_00155_1.png,365,198,707,674,-0.12925438582897186,0.001953819766640663,-7.405730247497559,0.11194562166929245
image_00156_1.png,351,218,692,670,-0.46718481183052063,0.029006199911236763,-26.767717361450195,1.6619327068328857
image_00157_1.png,354,221,679,652,-0.5963409543037415,0.0632338598370552,-34.167816162109375,3.623033046722412
image_00158_1.png,380,236,688,651,0.5264670848846436,-0.13291776180267334,30.16434097290039,-7.615626335144043
image_00159_1.png,361,218,682,667,0.7743633985519409,-0.056057412177324295,44.36775207519531,-3.21185302734375
image_00160_1.png,358,266,647,646,-0.36377859115600586,-0.8563932180404663,-20.84297752380371,-49.06771469116211
image_00161_1.png,349,242,679,663,-0.008552713319659233,0.13793045282363892,-0.4900343418121338,7.902832508087158
image_00162_1.png,357,241,665,668,-0.40066301822662354,-0.297637939453125,-22.956298828125,-17.053396224975586
image_00163_1.png,351,258,666,687,-0.05956084281206131,-0.14606532454490662,-3.4125847816467285,-8.368926048278809
image_00164_1.png,343,266,670,661,0.9532721042633057,0.2975289523601532,54.618465423583984,17.047151565551758
image_00165_1.png,361,246,670,671,0.9135702252388,-0.08109317719936371,52.34371566772461,-4.646296501159668
image_00166_1.png,344,242,671,684,-0.012696667574346066,-0.07207851111888885,-0.7274654507637024,-4.129794120788574
image_00167_0.png,363,244,658,667,0.8129372596740723,-0.08822739124298096,46.57787322998047,-5.055057048797607
image_00168_1.png,359,256,671,672,0.14225560426712036,-0.48846831917762756,8.15064525604248,-27.987171173095703
image_00169_1.png,338,253,675,691,-0.7514273524284363,-0.5988196730613708,-43.053611755371094,-34.309837341308594
image_00170_1.png,353,257,654,670,1.942079782485962,-0.22284771502017975,111.2729721069336,-12.768233299255371
image_00171_1.png,354,257,684,672,-0.1037406250834465,0.18104177713394165,-5.943899631500244,10.372929573059082
image_00172_1.png,351,272,668,671,0.5494289994239807,-0.10371626168489456,31.479961395263672,-5.942503929138184
image_00173_1.png,347,265,667,690,-0.7418440580368042,0.05500980466604233,-42.50453186035156,3.151829481124878
image_00174_1.png,358,280,649,670,-1.7122858762741089,-0.29496830701828003,-98.10675048828125,-16.90043830871582
image_00175_1.png,356,274,671,692,-0.24868614971637726,0.12719781696796417,-14.248665809631348,7.28789758682251
image_00176_1.png,355,255,677,678,-0.5190405249595642,0.08274389803409576,-29.73883056640625,4.740875720977783
image_00177_1.png,363,262,671,671,0.4900467097759247,-0.19444307684898376,28.077606201171875,-11.140767097473145
image_00178_1.png,349,260,662,665,0.46904245018959045,-0.044744204729795456,26.8741512298584,-2.5636539459228516
image_00179_1.png,326,246,684,716,1.1136436462402344,0.0011551287025213242,63.80707550048828,0.06618399918079376
image_00180_1.png,328,244,692,767,1.0437078475952148,-0.02825852483510971,59.800052642822266,-1.6190941333770752
image_00181_1.png,326,244,681,732,-0.2295645922422409,-0.23082666099071503,-13.153081893920898,-13.22539234161377
image_00182_1.png,318,229,690,752,-0.657585620880127,-0.10786167532205582,-37.6768798828125,-6.180018424987793
image_00183_1.png,334,246,676,705,-0.688016414642334,-1.2057534456253052,-39.420433044433594,-69.08457946777344
image_00184_1.png,336,266,685,737,0.7210222482681274,-0.10913477838039398,41.31153106689453,-6.2529616355896
image_00185_1.png,308,253,678,749,0.19137831032276154,0.25083377957344055,10.965168952941895,14.371716499328613
image_00186_1.png,327,297,670,716,1.0717055797576904,0.049720730632543564,61.40420150756836,2.848787784576416
image_00187_1.png,335,260,673,724,1.4388072490692139,-0.2466554194688797,82.43757629394531,-14.13231372833252
image_00188_1.png,339,254,670,725,0.5720103979110718,-0.06699647754430771,32.773780822753906,-3.8386151790618896
image_00189_1.png,328,305,664,723,0.1479625701904297,-0.17239701747894287,8.477630615234375,-9.877620697021484
image_00190_1.png,315,253,683,741,0.10355279594659805,-0.013985908590257168,5.933137893676758,-0.801333487033844
image_00191_1.png,315,239,685,747,1.0815879106521606,-0.3420521020889282,61.970420837402344,-19.598140716552734
image_00192_1.png,338,245,679,720,1.0835171937942505,-0.05214643105864525,62.08095932006836,-2.9877703189849854
image_00193_1.png,327,255,674,754,1.5336248874664307,-0.19425123929977417,87.87023162841797,-11.129776000976562
image_00194_1.png,334,265,692,716,-0.4589540362358093,-0.615326464176178,-26.296127319335938,-35.25560760498047
image_00195_1.png,317,264,678,719,-0.2862294912338257,-0.056784529238939285,-16.39974021911621,-3.2535135746002197
image_00196_1.png,313,254,682,731,0.5782577395439148,0.252031534910202,33.1317253112793,14.440342903137207
image_00197_1.png,322,261,683,722,-0.21199476718902588,-0.08803371340036392,-12.146405220031738,-5.043960094451904
image_00198_1.png,292,253,682,789,0.7040882110595703,-0.15556082129478455,40.34128189086914,-8.912978172302246
image_00199_1.png,342,253,683,721,0.15522533655166626,-0.46949100494384766,8.893755912780762,-26.899850845336914
image_00200_1.png,324,229,681,733,0.2207493782043457,0.011132433079183102,12.6480073928833,0.6378414034843445
